SEDA	55566397	GO			GO			CLT-M809S/XAA	141	5	DD	20131114	2	645.40	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-M809S/XAA	141	5	DD	20131126	1	336.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-M809S/XAA	141	5	DD	20131127	2	711.50	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-M809S/XAA	141	5	DD	20140106	1	351.45	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-M809S/XAA	141	5	DD	20140108	1	356.40	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-M809S/XAA	141	5	DD	20140110	1	351.45	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-M809S/XAA	141	5	DD	20140129	1	365.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-M809S/XAA	141	5	DD	20140220	9	2943.92	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-M809S/XAA	141	5	DD	20140221	1	335.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-M809S/XAA	141	5	DD	20140228	1	350.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20130731	4	1015.80	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20130819	1	255.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20130918	2	507.90	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20131008	2	507.90	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20131101	1	253.95	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20131127	4	956.56	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20131209	4	1015.80	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20131211	7	1414.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20131220	32	5792.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20140108	3	718.74	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20140131	8	1936.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-R809/SEE	141	5	DD	20140221	1	225.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-W809/SEE	141	5	DD	20131017	1	60.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-W809/SEE	141	5	DD	20140221	3	210.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-W809/SEE	141	5	DD	20140225	2	140.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-W809/SEE	141	5	DD	20140226	1	90.91	BRL						ASM	2014031812132
